,id,offset,xmin,ymin,xmax,ymax,label,car_direction,car_curv,lane1_detected,lane2_detected,lane3_detected,lane4_detected,lane1_points,lane2_points,lane3_points,lane4_points
65,81,-0.4245282563353787,347,626,366,655,car,F,2853.4454003682813,False,True,True,True,[],"[(608, 367), (607, 372), (594, 378), (588, 384), (557, 390), (562, 396), (549, 402), (537, 408), (530, 414), (517, 420), (510, 425), (498, 431), (490, 437), (479, 443), (467, 449), (459, 455), (447, 461), (434, 467), (423, 472), (415, 478), (407, 484), (395, 490), (387, 496), (376, 502), (369, 508), (356, 514), (339, 520), (337, 525), (329, 531), (317, 537), (299, 543), (298, 549), (281, 555), (273, 561), (267, 567), (254, 572), (246, 578), (235, 584), (222, 590), (210, 596), (203, 602), (190, 608), (183, 614), (177, 620), (169, 625), (161, 631), (144, 637), (138, 643), (131, 649), (124, 655), (117, 661), (94, 667), (86, 672), (86, 678), (74, 684), (67, 690), (55, 696), (54, 702), (23, 708), (16, 714), (6, 720)]","[(684, 367), (690, 372), (697, 378), (711, 384), (718, 390), (725, 396), (736, 402), (755, 408), (762, 414), (775, 420), (788, 425), (800, 431), (807, 437), (820, 443), (833, 449), (845, 455), (853, 461), (865, 467), (872, 472), (879, 478), (897, 484), (910, 490), (929, 496), (941, 502), (949, 508), (961, 514), (968, 520), (981, 525), (994, 531), (1005, 537), (1018, 543), (1037, 549), (1039, 555), (1046, 561), (1058, 567), (1083, 572), (1090, 578), (1109, 584), (1116, 590), (1128, 596), (1139, 602), (1129, 608), (1153, 614), (1155, 620), (1172, 625), (1175, 631), (1187, 637), (1192, 643), (1200, 649), (1213, 655), (1224, 661), (1232, 667), (1239, 672), (1251, 678), (1257, 684)]","[(768, 396), (784, 402), (800, 403), (816, 409), (832, 416), (848, 423), (864, 426), (880, 432), (896, 435), (912, 441), (928, 448), (944, 453), (960, 460), (976, 461), (992, 468), (1008, 470), (1024, 476), (1040, 484), (1056, 495), (1072, 497), (1088, 504), (1104, 511), (1120, 512), (1136, 520), (1152, 526), (1168, 527), (1184, 535), (1200, 542), (1216, 548), (1232, 550), (1248, 556), (1264, 549), (1280, 556)]"
66,83,-0.4242474515975531,350,626,369,654,car,F,18069.899648546194,False,True,True,True,[],"[(608, 367), (607, 372), (594, 378), (588, 384), (569, 390), (562, 396), (550, 402), (538, 408), (530, 414), (518, 420), (510, 425), (504, 431), (491, 437), (480, 443), (472, 449), (460, 455), (452, 461), (434, 467), (426, 472), (415, 478), (407, 484), (400, 490), (388, 496), (377, 502), (369, 508), (356, 514), (349, 520), (337, 525), (330, 531), (318, 537), (311, 543), (298, 549), (281, 555), (274, 561), (271, 567), (259, 572), (247, 578), (235, 584), (222, 590), (210, 596), (203, 602), (190, 608), (182, 614), (177, 620), (169, 625), (161, 631), (140, 637), (138, 643), (113, 649), (106, 655), (99, 661), (93, 667), (86, 672), (85, 678), (74, 684), (62, 690), (54, 696), (42, 702), (23, 708), (16, 714), (6, 720)]","[(679, 367), (689, 372), (696, 378), (698, 384), (717, 390), (724, 396), (731, 402), (743, 408), (762, 414), (774, 420), (782, 425), (800, 431), (807, 437), (814, 443), (832, 449), (844, 455), (852, 461), (865, 467), (872, 472), (879, 478), (897, 484), (910, 490), (917, 496), (940, 502), (948, 508), (961, 514), (968, 520), (981, 525), (994, 531), (1005, 537), (1013, 543), (1020, 549), (1038, 555), (1046, 561), (1057, 567), (1083, 572), (1090, 578), (1108, 584), (1116, 590), (1128, 596), (1140, 602), (1148, 608), (1154, 614), (1155, 620), (1173, 625), (1175, 631), (1187, 637), (1192, 643), (1200, 649), (1213, 655), (1224, 661), (1232, 667), (1243, 672), (1251, 678), (1257, 684)]","[(768, 396), (784, 403), (800, 403), (816, 409), (832, 417), (848, 423), (864, 426), (880, 431), (896, 434), (912, 441), (928, 448), (944, 453), (960, 460), (976, 461), (992, 468), (1008, 470), (1024, 476), (1040, 483), (1056, 495), (1072, 496), (1088, 503), (1104, 510), (1120, 511), (1136, 519), (1152, 525), (1168, 527), (1184, 535), (1200, 541), (1216, 543), (1232, 550), (1248, 542), (1264, 548), (1280, 556)]"
67,84,-0.4316677216078785,350,626,369,656,car,F,4554.842740858677,False,True,True,True,[],"[(614, 367), (607, 372), (595, 378), (588, 384), (569, 390), (562, 396), (550, 402), (542, 408), (531, 414), (530, 420), (511, 425), (504, 431), (491, 437), (485, 443), (478, 449), (460, 455), (453, 461), (435, 467), (427, 472), (419, 478), (408, 484), (400, 490), (388, 496), (377, 502), (369, 508), (357, 514), (349, 520), (337, 525), (330, 531), (318, 537), (311, 543), (299, 549), (291, 555), (279, 561), (272, 567), (260, 572), (247, 578), (240, 584), (228, 590), (210, 596), (203, 602), (190, 608), (183, 614), (177, 620), (169, 625), (161, 631), (145, 637), (138, 643), (132, 649), (125, 655), (118, 661), (94, 667), (86, 672), (86, 678), (74, 684), (66, 690), (54, 696), (42, 702), (23, 708), (16, 714), (6, 720)]","[(678, 367), (686, 372), (692, 378), (698, 384), (717, 390), (724, 396), (731, 402), (742, 408), (762, 414), (774, 420), (782, 425), (800, 431), (806, 437), (814, 443), (832, 449), (844, 455), (852, 461), (865, 467), (872, 472), (884, 478), (897, 484), (910, 490), (917, 496), (935, 502), (948, 508), (960, 514), (968, 520), (981, 525), (993, 531), (1005, 537), (1013, 543), (1020, 549), (1038, 555), (1046, 561), (1057, 567), (1064, 572), (1090, 578), (1102, 584), (1103, 590), (1127, 596), (1128, 602), (1129, 608), (1136, 614), (1154, 620), (1172, 625), (1174, 631), (1186, 637), (1192, 643), (1200, 649), (1213, 655), (1224, 661), (1232, 667), (1243, 672), (1251, 678), (1256, 684), (1269, 690)]","[(768, 396), (784, 403), (800, 403), (816, 409), (832, 416), (848, 420), (864, 425), (880, 431), (896, 434), (912, 440), (928, 447), (944, 452), (960, 455), (976, 460), (992, 463), (1008, 469), (1024, 470), (1040, 477), (1056, 482), (1072, 490), (1088, 491), (1104, 499), (1120, 511), (1136, 518), (1152, 520), (1168, 526), (1184, 534), (1200, 535), (1216, 542), (1232, 534), (1248, 541), (1264, 548), (1280, 556)]"
68,85,-0.4334447728039808,353,627,371,655,car,F,26581.346211196404,False,True,True,True,[],"[(614, 367), (608, 372), (595, 378), (589, 384), (569, 390), (563, 396), (550, 402), (543, 408), (531, 414), (530, 420), (511, 425), (504, 431), (492, 437), (485, 443), (478, 449), (460, 455), (453, 461), (435, 467), (427, 472), (420, 478), (409, 484), (401, 490), (389, 496), (381, 502), (370, 508), (357, 514), (350, 520), (338, 525), (330, 531), (318, 537), (312, 543), (300, 549), (292, 555), (279, 561), (272, 567), (260, 572), (248, 578), (240, 584), (228, 590), (215, 596), (203, 602), (190, 608), (183, 614), (177, 620), (170, 625), (162, 631), (145, 637), (139, 643), (132, 649), (125, 655), (118, 661), (94, 667), (86, 672), (85, 678), (74, 684), (62, 690), (54, 696), (42, 702), (23, 708), (17, 714), (6, 720)]","[(685, 372), (692, 378), (697, 384), (716, 390), (723, 396), (730, 402), (742, 408), (762, 414), (774, 420), (782, 425), (799, 431), (806, 437), (813, 443), (832, 449), (845, 455), (853, 461), (865, 467), (876, 472), (884, 478), (897, 484), (910, 490), (917, 496), (935, 502), (948, 508), (960, 514), (968, 520), (981, 525), (993, 531), (1005, 537), (1013, 543), (1020, 549), (1038, 555), (1046, 561), (1057, 567), (1064, 572), (1090, 578), (1085, 584), (1115, 590), (1127, 596), (1128, 602), (1129, 608), (1136, 614), (1154, 620), (1173, 625), (1174, 631), (1186, 637), (1192, 643), (1200, 649), (1213, 655), (1224, 661), (1232, 667), (1243, 672), (1251, 678), (1257, 684)]","[(800, 403), (816, 409), (832, 416), (848, 419), (864, 425), (880, 428), (896, 433), (912, 439), (928, 446), (944, 448), (960, 454), (976, 455), (992, 462), (1008, 468), (1024, 469), (1040, 475), (1056, 478), (1072, 484), (1120, 499), (1152, 519), (1168, 525), (1184, 520), (1200, 534), (1216, 527), (1232, 534), (1248, 541), (1264, 547), (1280, 549)]"
69,86,-0.42797107940635987,356,626,372,655,car,F,10795.179292060453,False,True,True,True,[],"[(619, 367), (608, 372), (599, 378), (589, 384), (569, 390), (563, 396), (550, 402), (543, 408), (531, 414), (530, 420), (511, 425), (505, 431), (492, 437), (485, 443), (478, 449), (460, 455), (453, 461), (435, 467), (428, 472), (420, 478), (409, 484), (402, 490), (389, 496), (381, 502), (374, 508), (363, 514), (350, 520), (338, 525), (330, 531), (319, 537), (312, 543), (300, 549), (292, 555), (280, 561), (273, 567), (260, 572), (248, 578), (240, 584), (246, 590), (228, 596), (203, 602), (191, 608), (183, 614), (177, 620), (170, 625), (162, 631), (145, 637), (139, 643), (132, 649), (125, 655), (118, 661), (94, 667), (87, 672), (85, 678), (74, 684), (62, 690), (54, 696), (42, 702), (23, 708), (17, 714), (22, 720)]","[(685, 372), (691, 378), (697, 384), (716, 390), (723, 396), (730, 402), (737, 408), (762, 414), (774, 420), (782, 425), (799, 431), (806, 437), (813, 443), (832, 449), (844, 455), (852, 461), (865, 467), (876, 472), (883, 478), (897, 484), (910, 490), (917, 496), (935, 502), (948, 508), (960, 514), (968, 520), (981, 525), (994, 531), (1005, 537), (1013, 543), (1020, 549), (1038, 555), (1046, 561), (1057, 567), (1064, 572), (1090, 578), (1085, 584), (1115, 590), (1127, 596), (1128, 602), (1129, 608), (1136, 614), (1154, 620), (1173, 625), (1174, 631), (1186, 637), (1192, 643), (1200, 649), (1213, 655), (1224, 661), (1232, 667), (1243, 672), (1251, 678), (1257, 684)]","[(784, 404), (800, 404), (816, 410), (832, 417), (848, 423), (864, 426), (880, 432), (896, 434), (912, 441), (928, 447), (944, 453), (960, 460), (976, 460), (992, 463), (1008, 469), (1024, 470), (1040, 477), (1056, 482), (1072, 485), (1088, 491), (1104, 498), (1120, 510), (1136, 518), (1152, 520), (1168, 526), (1184, 533), (1200, 534), (1216, 542), (1232, 535), (1248, 542), (1264, 548), (1280, 556)]"
70,87,-0.42410240667668214,357,625,373,654,car,F,2978.102059831366,False,True,True,True,[],"[(608, 372), (600, 378), (593, 384), (575, 390), (563, 396), (551, 402), (543, 408), (541, 414), (530, 420), (512, 425), (505, 431), (492, 437), (485, 443), (478, 449), (460, 455), (453, 461), (435, 467), (428, 472), (420, 478), (409, 484), (401, 490), (389, 496), (381, 502), (374, 508), (362, 514), (350, 520), (337, 525), (330, 531), (318, 537), (312, 543), (299, 549), (291, 555), (279, 561), (272, 567), (260, 572), (248, 578), (240, 584), (228, 590), (210, 596), (203, 602), (190, 608), (183, 614), (177, 620), (170, 625), (162, 631), (144, 637), (138, 643), (132, 649), (125, 655), (118, 661), (94, 667), (87, 672), (85, 678), (74, 684), (62, 690), (54, 696), (42, 702), (23, 708), (17, 714), (22, 720)]","[(685, 372), (691, 378), (697, 384), (716, 390), (723, 396), (730, 402), (736, 408), (743, 414), (769, 420), (782, 425), (799, 431), (806, 437), (813, 443), (832, 449), (833, 455), (852, 461), (864, 467), (871, 472), (883, 478), (897, 484), (909, 490), (916, 496), (935, 502), (947, 508), (960, 514), (967, 520), (980, 525), (994, 531), (1005, 537), (1013, 543), (1020, 549), (1038, 555), (1046, 561), (1057, 567), (1082, 572), (1090, 578), (1096, 584), (1115, 590), (1127, 596), (1128, 602), (1129, 608), (1136, 614), (1154, 620), (1173, 625), (1174, 631), (1186, 637), (1188, 643), (1200, 649), (1213, 655), (1224, 661), (1232, 667), (1243, 672), (1251, 678), (1257, 684)]","[(768, 397), (784, 404), (800, 417), (816, 411), (832, 418), (848, 424), (864, 430), (880, 433), (896, 439), (912, 445), (928, 452), (944, 454), (960, 461), (976, 462), (992, 468), (1008, 470), (1024, 475), (1040, 483), (1056, 483), (1072, 491), (1088, 492), (1104, 510), (1120, 511), (1136, 519), (1152, 525), (1168, 527), (1184, 534), (1200, 541), (1216, 542), (1232, 549), (1248, 542), (1264, 548), (1280, 556)]"
71,88,-0.4380189895033863,357,627,373,655,car,F,5316.566593008593,True,True,True,True,"[(32, 446), (48, 446), (64, 440), (80, 433), (96, 666), (112, 659), (128, 651), (144, 417), (160, 411), (176, 405), (192, 403), (208, 398), (224, 592), (240, 583), (256, 571), (272, 562), (288, 555), (304, 547), (320, 536), (336, 527), (352, 519), (368, 510), (384, 500), (400, 491), (416, 482), (432, 473), (464, 456)]","[(608, 372), (600, 378), (593, 384), (575, 390), (563, 396), (555, 402), (548, 408), (541, 414), (530, 420), (512, 425), (505, 431), (492, 437), (485, 443), (478, 449), (460, 455), (453, 461), (435, 467), (428, 472), (420, 478), (409, 484), (401, 490), (389, 496), (381, 502), (370, 508), (362, 514), (349, 520), (337, 525), (330, 531), (318, 537), (312, 543), (299, 549), (281, 555), (274, 561), (272, 567), (254, 572), (247, 578), (235, 584), (222, 590), (210, 596), (203, 602), (190, 608), (183, 614), (177, 620), (170, 625), (162, 631), (144, 637), (138, 643), (131, 649), (125, 655), (118, 661), (93, 667), (87, 672), (85, 678), (73, 684), (62, 690), (54, 696), (42, 702), (23, 708), (17, 714), (6, 720)]","[(685, 372), (691, 378), (697, 384), (716, 390), (723, 396), (730, 402), (736, 408), (761, 414), (769, 420), (782, 425), (799, 431), (806, 437), (813, 443), (832, 449), (833, 455), (852, 461), (864, 467), (871, 472), (883, 478), (897, 484), (909, 490), (916, 496), (930, 502), (947, 508), (960, 514), (967, 520), (980, 525), (994, 531), (1005, 537), (1013, 543), (1020, 549), (1038, 555), (1046, 561), (1057, 567), (1064, 572), (1089, 578), (1085, 584), (1103, 590), (1110, 596), (1128, 602), (1129, 608), (1136, 614), (1154, 620), (1172, 625), (1174, 631), (1186, 637), (1188, 643), (1200, 649), (1213, 655), (1220, 661), (1232, 667), (1243, 672), (1251, 678), (1257, 684)]","[(784, 416), (800, 418), (816, 412), (832, 419), (848, 425), (864, 431), (880, 434), (896, 440), (912, 446), (928, 452), (944, 455), (960, 462), (976, 462), (992, 474), (1008, 470), (1024, 476), (1040, 483), (1056, 496), (1072, 496), (1088, 504), (1104, 511), (1120, 511), (1136, 519), (1152, 525), (1168, 527), (1184, 535), (1200, 541), (1216, 547), (1232, 549), (1248, 542), (1264, 548), (1280, 556)]"
72,89,-0.4364228714090232,355,626,373,655,car,F,6415.720334763433,True,True,True,True,"[(32, 446), (48, 446), (64, 439), (80, 489), (96, 665), (112, 658), (128, 418), (144, 416), (160, 410), (176, 405), (192, 402), (208, 397), (224, 390), (240, 440), (256, 438), (272, 432), (288, 554), (304, 546), (320, 535), (336, 526), (352, 518), (368, 507), (384, 499), (400, 490), (416, 481), (432, 472), (464, 455)]","[(608, 372), (595, 378), (589, 384), (575, 390), (562, 396), (550, 402), (543, 408), (531, 414), (530, 420), (511, 425), (504, 431), (492, 437), (485, 443), (478, 449), (460, 455), (453, 461), (435, 467), (427, 472), (420, 478), (408, 484), (401, 490), (388, 496), (377, 502), (369, 508), (351, 514), (339, 520), (337, 525), (330, 531), (318, 537), (311, 543), (298, 549), (280, 555), (273, 561), (272, 567), (249, 572), (246, 578), (235, 584), (222, 590), (210, 596), (203, 602), (190, 608), (182, 614), (163, 620), (169, 625), (162, 631), (139, 637), (138, 643), (113, 649), (106, 655), (99, 661), (93, 667), (86, 672), (85, 678), (73, 684), (62, 690), (54, 696), (42, 702), (22, 708), (16, 714), (6, 720)]","[(686, 372), (692, 378), (698, 384), (716, 390), (723, 396), (730, 402), (742, 408), (762, 414), (769, 420), (782, 425), (800, 431), (807, 437), (814, 443), (832, 449), (845, 455), (852, 461), (865, 467), (877, 472), (884, 478), (897, 484), (910, 490), (917, 496), (935, 502), (943, 508), (960, 514), (967, 520), (981, 525), (994, 531), (1005, 537), (1014, 543), (1020, 549), (1038, 555), (1046, 561), (1057, 567), (1083, 572), (1090, 578), (1103, 584), (1103, 590), (1127, 596), (1128, 602), (1129, 608), (1136, 614), (1154, 620), (1172, 625), (1174, 631), (1186, 637), (1192, 643), (1200, 649), (1213, 655), (1224, 661), (1232, 667), (1243, 672), (1251, 678), (1257, 684)]","[(800, 417), (816, 411), (832, 418), (848, 425), (864, 431), (880, 434), (896, 440), (912, 446), (928, 452), (944, 454), (960, 462), (976, 462), (992, 468), (1008, 470), (1024, 476), (1040, 483), (1056, 496), (1072, 496), (1088, 504), (1104, 511), (1120, 512), (1136, 519), (1152, 525), (1168, 527), (1184, 535), (1200, 541), (1216, 548), (1232, 550), (1248, 556), (1264, 549), (1280, 556)]"
73,90,-0.4137103489394027,353,626,373,655,car,F,2961.494985002514,True,True,True,True,"[(32, 500), (48, 497), (64, 490), (80, 485), (96, 481), (112, 476), (128, 469), (144, 462), (160, 409), (176, 404), (192, 455), (208, 448), (224, 442), (240, 440), (256, 438), (272, 559), (288, 551), (304, 543), (320, 534), (336, 525), (352, 518), (368, 507), (384, 499), (400, 490), (416, 480), (432, 471)]","[(608, 372), (596, 378), (589, 384), (557, 390), (562, 396), (550, 402), (538, 408), (531, 414), (518, 420), (510, 425), (504, 431), (491, 437), (480, 443), (473, 449), (460, 455), (452, 461), (435, 467), (427, 472), (419, 478), (408, 484), (400, 490), (388, 496), (377, 502), (369, 508), (351, 514), (338, 520), (337, 525), (329, 531), (317, 537), (299, 543), (286, 549), (280, 555), (273, 561), (261, 567), (249, 572), (242, 578), (234, 584), (222, 590), (209, 596), (202, 602), (189, 608), (171, 614), (163, 620), (169, 625), (145, 631), (139, 637), (138, 643), (113, 649), (106, 655), (94, 661), (93, 667), (86, 672), (85, 678), (73, 684), (62, 690), (54, 696), (41, 702), (22, 708), (16, 714), (6, 720)]","[(686, 372), (696, 378), (698, 384), (717, 390), (724, 396), (735, 402), (743, 408), (762, 414), (774, 420), (782, 425), (800, 431), (807, 437), (814, 443), (832, 449), (845, 455), (853, 461), (865, 467), (877, 472), (890, 478), (898, 484), (911, 490), (929, 496), (941, 502), (953, 508), (961, 514), (980, 520), (987, 525), (995, 531), (1006, 537), (1019, 543), (1038, 549), (1044, 555), (1046, 561), (1058, 567), (1083, 572), (1091, 578), (1109, 584), (1116, 590), (1128, 596), (1140, 602), (1148, 608), (1154, 614), (1180, 620), (1173, 625), (1199, 631), (1187, 637), (1192, 643), (1201, 649), (1213, 655), (1250, 661), (1232, 667), (1243, 672), (1251, 678)]","[(832, 418), (848, 424), (864, 431), (880, 433), (896, 440), (912, 446), (928, 452), (944, 454), (960, 461), (976, 462), (992, 464), (1008, 470), (1024, 475), (1040, 483), (1152, 525), (1168, 527), (1184, 534), (1200, 541), (1216, 543), (1232, 549), (1248, 542), (1264, 548), (1280, 556)]"
74,91,-0.39270300728782814,350,625,372,656,car,F,2005.5840925581647,True,True,True,True,"[(32, 497), (48, 485), (64, 484), (80, 482), (96, 475), (112, 474), (128, 467), (144, 461), (160, 460), (176, 455), (192, 453), (208, 447), (224, 441), (240, 439), (256, 434), (272, 431), (288, 425), (304, 419), (320, 417), (336, 525), (352, 412), (368, 505), (384, 497), (400, 489), (416, 479), (432, 470), (448, 461), (464, 453), (480, 444)]","[(607, 372), (595, 378), (588, 384), (557, 390), (562, 396), (549, 402), (537, 408), (530, 414), (518, 420), (510, 425), (499, 431), (490, 437), (479, 443), (472, 449), (459, 455), (447, 461), (434, 467), (422, 472), (415, 478), (407, 484), (395, 490), (387, 496), (376, 502), (363, 508), (351, 514), (338, 520), (326, 525), (313, 531), (307, 537), (298, 543), (286, 549), (279, 555), (267, 561), (260, 567), (248, 572), (242, 578), (234, 584), (221, 590), (209, 596), (202, 602), (189, 608), (171, 614), (163, 620), (169, 625), (144, 631), (139, 637), (137, 643), (112, 649), (106, 655), (94, 661), (93, 667), (86, 672), (85, 678), (42, 684), (61, 690), (54, 696), (17, 702), (22, 708), (15, 714), (5, 720)]","[(686, 372), (697, 378), (710, 384), (717, 390), (724, 396), (735, 402), (749, 408), (762, 414), (775, 420), (787, 425), (800, 431), (807, 437), (814, 443), (833, 449), (845, 455), (853, 461), (866, 467), (872, 472), (890, 478), (915, 484), (928, 490), (935, 496), (942, 502), (954, 508), (962, 514), (981, 520), (993, 525), (999, 531), (1007, 537), (1020, 543), (1038, 549), (1045, 555), (1064, 561), (1078, 567), (1084, 572), (1091, 578), (1110, 584), (1121, 590), (1128, 596), (1140, 602), (1148, 608), (1173, 614), (1180, 620), (1173, 625), (1199, 631), (1219, 637), (1219, 643), (1231, 649), (1238, 655), (1251, 661), (1263, 667), (1243, 672)]","[(816, 410), (832, 417), (848, 423), (864, 430), (880, 432), (896, 434), (912, 441), (928, 448), (944, 453), (960, 456), (976, 461), (992, 464), (1008, 470), (1024, 475), (1040, 483), (1056, 484), (1072, 496), (1088, 491), (1104, 510), (1120, 511), (1136, 519), (1152, 525), (1168, 527), (1184, 534), (1200, 541), (1216, 542), (1232, 534), (1248, 542), (1264, 548), (1280, 555)]"
75,92,-0.3736158913149643,349,626,371,657,car,F,1602.5716165865679,True,True,True,True,"[(32, 496), (48, 484), (64, 484), (80, 481), (96, 475), (112, 473), (128, 467), (144, 461), (160, 459), (176, 453), (192, 452), (208, 446), (224, 440), (240, 438), (256, 433), (272, 430), (288, 424), (304, 419), (320, 416), (336, 412), (352, 411), (368, 405), (384, 408), (400, 402), (416, 396), (432, 470), (448, 460), (464, 453), (480, 442)]","[(614, 367), (607, 372), (595, 378), (588, 384), (556, 390), (561, 396), (549, 402), (537, 408), (530, 414), (517, 420), (506, 425), (498, 431), (490, 437), (479, 443), (472, 449), (459, 455), (446, 461), (433, 467), (422, 472), (414, 478), (406, 484), (395, 490), (387, 496), (376, 502), (363, 508), (351, 514), (338, 520), (326, 525), (324, 531), (307, 537), (298, 543), (286, 549), (280, 555), (268, 561), (261, 567), (253, 572), (246, 578), (234, 584), (222, 590), (210, 596), (202, 602), (190, 608), (182, 614), (177, 620), (169, 625), (157, 631), (140, 637), (138, 643), (113, 649), (106, 655), (99, 661), (94, 667), (86, 672), (85, 678), (78, 684), (61, 690), (54, 696), (41, 702), (22, 708), (16, 714), (6, 720)]","[(690, 372), (697, 378), (711, 384), (718, 390), (724, 396), (736, 402), (749, 408), (762, 414), (775, 420), (788, 425), (801, 431), (808, 437), (815, 443), (833, 449), (845, 455), (858, 461), (866, 467), (872, 472), (890, 478), (915, 484), (928, 490), (935, 496), (942, 502), (954, 508), (962, 514), (981, 520), (993, 525), (1000, 531), (1007, 537), (1020, 543), (1038, 549), (1058, 555), (1076, 561), (1083, 567), (1089, 572), (1108, 578), (1110, 584), (1121, 590), (1129, 596), (1140, 602), (1154, 608), (1173, 614), (1180, 620), (1192, 625), (1199, 631), (1219, 637), (1219, 643), (1232, 649), (1238, 655), (1251, 661), (1263, 667), (1274, 672)]","[(800, 404), (816, 410), (832, 417), (848, 423), (864, 426), (880, 432), (896, 434), (912, 440), (928, 447), (944, 453), (960, 456), (976, 461), (992, 464), (1008, 470), (1024, 475), (1040, 483), (1056, 484), (1072, 496), (1088, 503), (1104, 510), (1120, 511), (1136, 519), (1152, 525), (1168, 527), (1184, 534), (1200, 541), (1216, 542), (1232, 535), (1248, 542), (1264, 548), (1280, 556)]"
76,93,-0.3529967976515718,353,625,372,658,car,F,7766.657743566791,True,True,True,True,"[(32, 483), (48, 483), (64, 476), (80, 476), (96, 469), (112, 468), (128, 463), (144, 459), (160, 455), (176, 449), (192, 448), (208, 445), (224, 439), (240, 434), (256, 432), (272, 427), (288, 423), (304, 418), (320, 415), (336, 411), (352, 410), (368, 404), (384, 398), (400, 401), (416, 395), (432, 390), (448, 388), (464, 383), (480, 441), (496, 431)]","[(594, 372), (595, 378), (576, 384), (556, 390), (545, 396), (549, 402), (537, 408), (529, 414), (517, 420), (506, 425), (498, 431), (490, 437), (479, 443), (466, 449), (458, 455), (440, 461), (433, 467), (422, 472), (414, 478), (402, 484), (395, 490), (387, 496), (376, 502), (363, 508), (350, 514), (338, 520), (326, 525), (313, 531), (307, 537), (298, 543), (286, 549), (279, 555), (268, 561), (261, 567), (253, 572), (242, 578), (234, 584), (222, 590), (210, 596), (202, 602), (190, 608), (182, 614), (176, 620), (168, 625), (157, 631), (139, 637), (138, 643), (113, 649), (106, 655), (99, 661), (93, 667), (86, 672), (85, 678), (78, 684), (61, 690), (54, 696), (41, 702), (22, 708), (15, 714), (5, 720)]","[(690, 372), (697, 378), (711, 384), (718, 390), (725, 396), (736, 402), (749, 408), (762, 414), (775, 420), (792, 425), (801, 431), (808, 437), (820, 443), (833, 449), (846, 455), (858, 461), (876, 467), (896, 472), (904, 478), (916, 484), (928, 490), (936, 496), (954, 502), (955, 508), (980, 514), (981, 520), (999, 525), (1006, 531), (1025, 537), (1031, 543), (1039, 549), (1063, 555), (1077, 561), (1083, 567), (1090, 572), (1108, 578), (1115, 584), (1121, 590), (1148, 596), (1141, 602), (1173, 608), (1174, 614), (1181, 620), (1193, 625), (1211, 631), (1219, 637), (1251, 643), (1251, 649), (1264, 655), (1251, 661), (1264, 667)]","[(816, 406), (832, 416), (848, 419), (864, 424), (880, 427), (896, 431), (912, 438), (928, 445), (944, 447), (960, 453), (976, 455), (992, 462), (1008, 468), (1024, 469), (1040, 476), (1056, 478), (1072, 484), (1088, 490), (1104, 572), (1120, 505), (1136, 505), (1152, 593), (1168, 514), (1184, 614), (1200, 622), (1216, 512), (1232, 643), (1248, 541), (1264, 526), (1280, 664)]"
77,95,-0.3230493867673956,349,623,372,657,truck,F,2663.8590490327933,True,True,True,False,"[(32, 470), (48, 470), (64, 469), (80, 463), (96, 666), (112, 658), (128, 461), (144, 456), (160, 453), (176, 447), (192, 445), (208, 441), (224, 437), (240, 432), (256, 430), (272, 425), (288, 420), (304, 416), (320, 412), (336, 410), (352, 513), (368, 503), (384, 495), (400, 486), (416, 477)]","[(607, 367), (594, 372), (582, 378), (575, 384), (556, 390), (545, 396), (548, 402), (536, 408), (529, 414), (516, 420), (505, 425), (497, 431), (489, 437), (478, 443), (460, 449), (448, 455), (440, 461), (432, 467), (421, 472), (409, 478), (401, 484), (394, 490), (377, 496), (375, 502), (363, 508), (350, 514), (337, 520), (326, 525), (318, 531), (307, 537), (298, 543), (286, 549), (279, 555), (268, 561), (261, 567), (253, 572), (246, 578), (234, 584), (222, 590), (214, 596), (202, 602), (190, 608), (183, 614), (177, 620), (168, 625), (157, 631), (144, 637), (138, 643), (132, 649), (107, 655), (99, 661), (93, 667), (86, 672), (85, 678), (79, 684), (61, 690), (54, 696), (55, 702), (22, 708), (16, 714), (6, 720)]","[(690, 372), (698, 378), (711, 384), (718, 390), (725, 396), (736, 402), (749, 408), (763, 414), (780, 420), (792, 425), (801, 431), (808, 437), (826, 443), (833, 449), (852, 455), (864, 461), (877, 467), (897, 472), (904, 478), (916, 484), (929, 490), (947, 496), (955, 502), (973, 508), (981, 514), (993, 520), (1000, 525), (1006, 531), (1025, 537), (1032, 543), (1057, 549), (1064, 555), (1077, 561), (1089, 567), (1102, 572), (1109, 578), (1115, 584), (1136, 590), (1149, 596), (1160, 602), (1173, 608), (1174, 614), (1211, 620), (1219, 625), (1231, 631), (1238, 637), (1251, 643), (1251, 649), (1264, 655), (1271, 661)]",[]
